Hashtags,Text,FavCount,Language,Place,UserLocation,RetweetCount,Sentiment,Polarity
WiTBragDay,"_Ÿ‘©_Ÿè»â€ç_Ÿ’» I learnt to code when I was ten years old, got my first tech job when I was 18, and a full-time job by the time I was 20. #WiTBragDay",30,en,,"Portland, OR",2,"Sentiment(polarity=0.11666666666666665, subjectivity=0.17777777777777778)",positive
WITBragDay sysadmin,I am a systems engineer. I am responsible for thousands of physical and virtual servers serving petabytes of data. #WITBragDay #sysadmin,8,en,,,3,"Sentiment(polarity=0.1, subjectivity=0.3464285714285714)",positive
WiTBragDay,_Ÿ™Œ I have spoken at over ten events and written articles and posts that many other developers have recommended. #WiTBragDay,9,en,,"Portland, OR",0,"Sentiment(polarity=0.25, subjectivity=0.25)",positive
WiTBragDay,"â_êï¸è I now have my dream job working at @CampaignMonitor where our customers include Apple, Fitbit and Linkin Park. #WiTBragDay",16,en,,"Portland, OR",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,_Ÿ”¥ https://t.co/oiflNqZtLf,1,und,,"Seattle, WA",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,"But aside from dev &amp; design, here's what I'm proud of founding: @RaksGeek. Bellydance, firespinning w/ international accolades.#WITBragDay https://t.co/v2vYxYttQH",3,en,,Chicago,0,"Sentiment(polarity=0.4, subjectivity=0.5)",positive
WITBragDay,#WITBragDay is simply slaying it. _Ÿ”¥âù_ï¸è_Ÿ”¥ https://t.co/6LkAgEJ7EC,3,en,,"Seattle, WA",0,"Sentiment(polarity=0.0, subjectivity=0.35714285714285715)",neutral
,Same here :) https://t.co/o4j1qJo0VI,3,en,Albania,"Milan, Italy",0,"Sentiment(polarity=0.25, subjectivity=0.5625)",positive
,And look! A woman! But I thought ... oh wait _Ÿ™„ https://t.co/527RJuDdhq,3,en,,,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
coding WomenInScience WITBragDay,"This is the best thread I've read today. _Ÿ’“#coding #WomenInScience #WITBragDay https://t.co/weNulyFTDP",4,en,,"Scotland, UK",2,"Sentiment(polarity=1.0, subjectivity=0.3)",positive
WITBragDay witbragday,Kenyan Women in Tech Stand Proud on #WITBragDay https://t.co/ayszHS1x8I #witbragday,6,en,,monaco,4,"Sentiment(polarity=0.8, subjectivity=1.0)",positive
WITBragDay,With code I created a calculator for type 1 diabetics to calculate how many units of insulin they should take w/their meals #WITBragDay https://t.co/FfPKDdNd9j,31,en,,"Boston, MA",4,"Sentiment(polarity=0.5, subjectivity=0.5)",positive
,_Ÿ‘è_Ÿ‘è_Ÿ‘è https://t.co/fznlEtS21n,4,und,,"Los Angeles, CA",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,"I can't get enough of the tweets with this hashtag. I love that there are new tweets every time I click. Keep it up, ladies. #WITBragDay _Ÿ’¯",4,en,,,0,"Sentiment(polarity=0.21212121212121213, subjectivity=0.5181818181818182)",positive
WITBragDay,Slow claps _Ÿ‘è_Ÿè»_Ÿ‘è_Ÿè»_Ÿ‘è_Ÿè»just speechless _Ÿ˜_#WITBragDay https://t.co/Q7UoUIbtb8,5,en,,"Mughalsarai, India",0,"Sentiment(polarity=-0.30000000000000004, subjectivity=0.39999999999999997)",negative
,An amazing hashtag! _Ÿ™Œ_Ÿè» https://t.co/MXabn04PDa,3,en,,"Toronto, Ontario",0,"Sentiment(polarity=0.6000000000000001, subjectivity=0.9)",positive
STEMambassador WITBragDay,back in high school spent my free lessons in the computer lab ...now a happy information and data enthusiast #STEMambassador   #WITBragDay,5,en,,,1,"Sentiment(polarity=0.252, subjectivity=0.488)",positive
WITBragDay,Love scrolling through the #WITBragDay tweets :),2,en,,"Antwerp, Belgium",0,"Sentiment(polarity=0.5, subjectivity=0.8)",positive
WITBragDay,Bravo for #WITBragDay! What a fabulous read! _Ÿ‘ç_Ÿè» https://t.co/qA6OU5PvE0,4,en,,"London, England",0,"Sentiment(polarity=0.4, subjectivity=1.0)",positive
WITBragDay,"18yr old mom, then spent 13yrs in Mtg Operations. Now I have a MS in MIS and I'm a VP of Cybersecurity. #WITBragDay",12,en,,,3,"Sentiment(polarity=0.0, subjectivity=0.15000000000000002)",neutral
,Massive props! _Ÿ‘è_Ÿ‘è_Ÿ‘è https://t.co/71Arm9cvMH,0,en,,"Edinburgh, Scotland",0,"Sentiment(polarity=0.0, subjectivity=1.0)",neutral
,Love the hashtag https://t.co/Uo1JJNvAw8,1,en,,xx,0,"Sentiment(polarity=0.5, subjectivity=0.6)",positive
,You go girl!!! https://t.co/UIeNzexIZ0,0,en,,H-Town to Trapadoches,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,Misunderstood the meaning of the tag #WITBragDay. Sorry for that and my support and admiration to all great women in technology out there!!,1,en,,Stockholm,0,"Sentiment(polarity=0.15000000000000002, subjectivity=0.875)",positive
WITBragDay WomenInTech,#WITBragDay have also spoken at global confs like @wef at the age of 26. V proud and excited at the opportunities for #WomenInTech _Ÿ™Œ_Ÿè_,5,en,,United Kingdom,0,"Sentiment(polarity=0.39166666666666666, subjectivity=0.5833333333333334)",positive
WITBragDay,"Built a sound-responsive tree for work _Ÿ_„contest. I built the hardware+95% of code._Ÿè†Most Creative Award_Ÿè†Top=treble,bottom=bass #WITBragDay https://t.co/Z1JNld2zTb",44,en,,"Pittsburgh, PA",9,"Sentiment(polarity=0.2833333333333333, subjectivity=0.6666666666666666)",positive
WITBragDay,"Theatre/English BA. Still have never taken a CS class. Still make music, dance too. Got my 1st senior-level dev job 4 yrs ago. #WITBragDay",8,en,,Chicago,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,_Ÿ’ª_Ÿè_ https://t.co/IaFBeNXEnF,0,und,,"BogotÃ¡, DC, Colombia",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,You are an amazing and inspiring woman to so many of us! Lovely film! https://t.co/RedWKrECzD,0,en,,,0,"Sentiment(polarity=0.525, subjectivity=0.7875)",positive
WITBragDay,I used to work in the male-dominated IT sector and I am totally enjoying reading through #WITBragDay https://t.co/nUFoevrOiy,4,en,,London,0,"Sentiment(polarity=0.5, subjectivity=0.6)",positive
WITBragDay,Love reading the feed of #WITBragDay !,3,en,,"Pennsylvania, USA",0,"Sentiment(polarity=0.5, subjectivity=0.6)",positive
,This is true. I am one of them. https://t.co/ffMzUoFyPT,2,en,,"Seattle, WA",0,"Sentiment(polarity=0.35, subjectivity=0.65)",positive
,"This is actually just amazing, we need more women in Tech#WITBragDay",0,en,,,0,"Sentiment(polarity=0.6000000000000001, subjectivity=0.9)",positive
LupinThe3rd ANCWL WITBragDay IdolsSA CORKvWAT LOVE___YOURSELF WatLiv,https://t.co/33uyvKypGV #LupinThe3rd #ANCWL #WITBragDay #IdolsSA #CORKvWAT #LOVE___YOURSELF #WatLiv,0,und,,Copperopolis ca,1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,@CollabSensei https://t.co/idigDRO9KT,1,und,,"Pittsburgh, PA",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,No doubt IT is male-dominated so it's very cool to have a read through #WITBragDay,2,en,,"London, England",2,"Sentiment(polarity=0.35, subjectivity=0.65)",positive
WITBragDay,"Code is on GitHub, some day I'll commit the wiring diagram.https://t.co/w1HhYws2Nh #WITBragDayhttps://t.co/idigDRO9KT",16,en,,"Pittsburgh, PA",2,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,"I taught myself to code while an English/theatre major to make my songwriter self a website. Now a successful dev, UX designer. #WITBragDay",18,en,,Chicago,3,"Sentiment(polarity=0.2708333333333333, subjectivity=0.48333333333333334)",positive
wwdug excited grateful WITBragDay WITBrag,"In 2 months, #wwdug went from 10 to 124 women who are devs, are becoming devs &amp; learning to be devs #excited #grateful #WITBragDay #WITBrag https://t.co/S6SiBBbSnj",35,en,,,12,"Sentiment(polarity=0.4125, subjectivity=0.8)",positive
WITBragDay,Loving these tweets from women in tech! Check out the hashtag #WITBragDay _Ÿ‘¸_Ÿè_ https://t.co/HYjugl1kTQ,6,en,,"Pleasanton, CA",1,"Sentiment(polarity=0.6, subjectivity=0.95)",positive
,Thanks. Really appreciate it. https://t.co/P1wHcQVUvk,2,en,,Maldives,0,"Sentiment(polarity=0.2, subjectivity=0.2)",positive
WITBragDay,"#WITBragDay Involved on digitisation of UK Online Register to Vote. Everytime there's an election etc, my code is used by 1000s of people _Ÿ‘Œ_Ÿè_",10,en,,United Kingdom,1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Yas queen thank you _Ÿ“§ https://t.co/oPZxj1odOK,3,en,,inner city,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Kudos! https://t.co/tnrwuVHtvB,1,es,,"Santa Clara, California",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
women tech,"Thank you, smart woman! @smrtgrls @womenintech @GirlsWhoCode #women #tech https://t.co/Gpo2ODDxjh",2,en,,,2,"Sentiment(polarity=0.21428571428571427, subjectivity=0.6428571428571429)",positive
WITBragDay,#WITBragDay https://t.co/ot2D5ZFH37,4,und,,Philadelphia & beyond,1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,"wait, isn't that against the Laws of Biology?  You are in bigly trouble! :) https://t.co/oi7urcku4L",0,en,,"Chicago, IL",0,"Sentiment(polarity=0.15, subjectivity=0.6)",positive
,well she co-designed it with George Antheil for torpedo guidance systems so we could share memes on twitter and power  @internetofshit https://t.co/xXicXJ4oW8,0,en,,,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Beauty per brains _Ÿ‘Œ https://t.co/Rwzdpndx0x,2,en,"San Jose, CA",Earth,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,Everytimw you rent a book from @kitabiworm you use my code. _Ÿ’ƒ_Ÿè»_Ÿ‘©_Ÿè»â€ç_Ÿ’»#WITBragDay,10,en,,"Mughalsarai, India",1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,I'm loving all of the #WITBragDay tweets!!,2,en,,Washington,0,"Sentiment(polarity=0.6, subjectivity=0.95)",positive
WITBragDay,"I really like computer but my flow with art is strongerI couldn't cope with python if not I'd be proud to join #WITBragDay I'm happy for ya",3,en,,On your mind ,0,"Sentiment(polarity=0.6, subjectivity=0.7333333333333334)",positive
WITBragDay,"Choosing a life as a freelance developer wasn't easy, but who wants an easy life. We want tough._Ÿ’ª_Ÿè»_Ÿ‘©_Ÿè»â€ç_Ÿ’»#WITBragDay",10,en,,"Mughalsarai, India",2,"Sentiment(polarity=0.16944444444444445, subjectivity=0.65)",positive
,"From gmail story,netflix to @rads # WITBragDay.. omg all stories are truely inspiring.. When i quit my IT job in 2009 i was aimless,naive..",0,en,,"London, England",0,"Sentiment(polarity=0.1, subjectivity=1.0)",positive
WITBragDay GOT,#WITBragDay #GOT @lovegwendoline support! https://t.co/J4gQjEpuQR,3,en,,"Monterrey, NL. Mexico",1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,"Got a 1st in CS while building a family. Now a mother of 2, a software engineer at @ynap a  speaker, and a published writer #WITBragDay",21,en,,London,4,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay StrongerTogether,"We want to brag about all of our members who mentor, collaborate with, encourage, and empower each other. #WITBragDay #StrongerTogether _Ÿ‘__Ÿ‘__Ÿ‘_",18,en,,Seattle,5,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,A classmate from school: âù_ï¸è #WITBragDay https://t.co/o69T6H1JuJ,4,en,,Washington DC,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,_Ÿ’ê_Ÿ’ê_Ÿ’ê_Ÿ’ê_Ÿ’ê_Ÿ’ê_Ÿ’ê_Ÿ’ê_Ÿ’ê https://t.co/rAsDEFkuSs,1,und,,"Sacramento, CA",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Awesome! https://t.co/kioa1PDYNl,1,en,,"Nairobi, Kenya",0,"Sentiment(polarity=1.0, subjectivity=1.0)",positive
WITBragDay,"#WITBragDayI'm super proud of all female techies around the world. It's great to see what you all have achieved. Brag on. You've earned it!",5,en,,Zion,0,"Sentiment(polarity=0.48333333333333334, subjectivity=0.6458333333333333)",positive
,I am very proud to once have worked for this company. My best job yet. https://t.co/Kcx94SV6UR,5,en,,"_ù•·_ù–”_ù–“_ù–‰_ù–”_ù–“, _ù–€_ù•¶",1,"Sentiment(polarity=0.9, subjectivity=0.65)",positive
WITBragDay,"Hey internet Iâ€™ve been offline for the last 48hrs, besides the awesome #WITBragDay what else did I miss?",0,en,,"Harare, Zimbabwe",0,"Sentiment(polarity=0.5, subjectivity=0.5333333333333333)",positive
WITBragDay,classic #WITBragDay stuffs https://t.co/TebyhUFk5G,5,en,,"Lagos, Nigeria",2,"Sentiment(polarity=0.16666666666666666, subjectivity=0.16666666666666666)",positive
,"Congratulations!!!Keep flying!!! https://t.co/VvTHLok5mq",0,en,,"Abeokuta, Nigeria",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,"RT pau4o ""RT timbray: A string of shining jewels:  #WITBragDay""",1,en,,"Amsterdam, The Netherlands",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WePowerTech WITBragDay,"We Power Tech, after coffee tho! #WePowerTech #WITBragDay https://t.co/xVp5kfS7ee",8,en,,,2,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Tess has saved me weeks of effort. I wish I knew half of what she knows. https://t.co/0SPGOAdAw5,1,en,,,0,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.16666666666666666)",negative
,Mujer brillante. Ejemplo aquÃ_ _Ÿ‘‡_Ÿè_ https://t.co/S3Un9o6dSe,1,es,,"Acapulco, MÃ©xico.",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Dope https://t.co/V1exa6pa0S,1,en,,,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragday,I have been in tech forever in M&amp;A &amp; Chief of Staff roles ... just wrote my 1st line of code 2 months ago! #WITBragday,9,en,,"Austin, TX",3,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WiTBragDay,Self taught to code then switched careers and just got hired by all male company..I guess they didnt mind me being poc female  #WiTBragDay,8,en,,"Boston, MA",1,"Sentiment(polarity=0.0, subjectivity=0.13333333333333333)",neutral
WITBragDay,Yep. Best time I ever had in IT. _Ÿ’_ #WITBragDay https://t.co/dA3kUjJ0YT,13,en,,Berlin,1,"Sentiment(polarity=1.0, subjectivity=0.3)",positive
womenintech innovation WITBragDay STEM,RT Tiffani_Bova: #womenintech Those who helped create modern tech. Gender diversity is absolutely key to #innovation #WITBragDay #STEM [H/â€_,1,en,,EspaÃ±a,0,"Sentiment(polarity=0.1, subjectivity=0.65)",positive
WITBragDay,My friend @rixajoy's #WITBragDay story! What a turn of events; so happy to know you and work with you @learningcode! _Ÿ˜€_Ÿ’¯_Ÿ™Œ https://t.co/UpURKlWIwY,12,en,,"Kingston, Ontario",2,"Sentiment(polarity=0.8, subjectivity=1.0)",positive
WITBragDay,I havent made huge contributions where my code has touched people yet but Im just getting started... #WITBragDay,11,en,,"Boston, MA",0,"Sentiment(polarity=0.4000000000000001, subjectivity=0.9)",positive
,I've never thought about who coded gmail before. Thank you. https://t.co/7UOYV1BBvj,2,en,,"Swansea, Wales, UK",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Hey gmail. Get out of the tech dinosaur ages already. https://t.co/QPyRrbCoNy,0,en,,Iceland,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Give them _Ÿ™Œ https://t.co/I0dZXTneXn,0,en,,"Lagos, Nigeria",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WiTBragDay,I was part of the team that developed first intelligible vocoders - line to think of myself as Siri's great great grandmother _Ÿ‘µ_Ÿ“__Ÿ“¡#WiTBragDay,224,en,,"Sheffield, UK",44,"Sentiment(polarity=0.4875, subjectivity=0.5333333333333333)",positive
,You are loved _Ÿ‘_ https://t.co/EbIuU7ochZ,1,en,,Mam Winnie's Heart,0,"Sentiment(polarity=0.7, subjectivity=0.8)",positive
WITBragDay,Loving #WITBragDay,1,en,Maldives,Maldives,0,"Sentiment(polarity=0.6, subjectivity=0.95)",positive
,Thank you @jewree https://t.co/C3kO0QUbVF,2,en,,"Memphis, TN",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,"Creer que el ""manifiesto Google"" y el #WITBragDay son cosas opuestas es justo la visiÃ_n simplista y maniquea que deberÃ_amos evitar.",1,es,,Ciudad de MÃ©xico,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
gmail gsuite,Does #gmail and #gsuite only  get little love from @Google these days? https://t.co/PvUK8xqWc2,0,en,,"Cologne, Germany",0,"Sentiment(polarity=0.15625, subjectivity=0.55)",positive
,Wow.. and that's what I love about Twitter ..finding Julie Parent @jewree who wrote the code for Gmail https://t.co/HOxQ2cA6IS,1,en,,Mumbai..mostly,0,"Sentiment(polarity=0.3, subjectivity=0.8)",positive
BragWorthy,"The behind the scenes TextEditorUsed in lots of applications, open source#BragWorthy _Ÿè† https://t.co/lY83fqAAlC",1,en,,"Ottawa, Canada",0,"Sentiment(polarity=-0.2, subjectivity=0.6)",negative
Google Adwords WiTBragDay,"Mum at 19 years old, today completed my training and now a certified #Google partner in both Analytics and #Adwords! âù_ï¸è_Ÿ_“#WiTBragDay https://t.co/e62ILr9s9z",5,en,,"South West, England",0,"Sentiment(polarity=0.1, subjectivity=0.2)",positive
WITBragDay,I joined @Andela_Kenya with about 2 months prior coding experience and managed to keep learning pace w/ more experienced devs. #WITBragDay,23,en,,"Nairobi, Kenya",6,"Sentiment(polarity=0.4, subjectivity=0.45)",positive
motivation,#motivation https://t.co/xHQckkC3xZ,0,und,"Knightdale, NC","North Carolina, USA",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,_Ÿ_‰_Ÿ_‰_Ÿ_‰ https://t.co/zUhhcMbkJR,0,und,,,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,the #WITBragDay is my favorite thing bc im just following more wit on twitter,5,en,,,1,"Sentiment(polarity=0.25, subjectivity=0.55)",positive
WITBragDay,I missed this at the time. Check out #WITBragDay (maybe again) It's uplifting and inspiring,2,en,,,1,"Sentiment(polarity=0.5, subjectivity=1.0)",positive
WITBrag WiTBragDay,Favourite Twitter this weekend; the 'visit Roman Britain' tweets for @wmarybeard and the ace Women in Tech stories #WITBrag #WiTBragDay,3,en,,,1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,"@geekygirlsarah @OCLC Folk should be recognised based on talent rather than masculinity too often covering up for incompetence#WITBragDayhttps://t.co/Ulac0icSQX",1,en,,the here and now â‰ ,1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,I can normally remember my password within 4 attempts. #WITBragDay,9,en,"Berlin, Germany","Berlin, DE",0,"Sentiment(polarity=0.15, subjectivity=0.6499999999999999)",positive
,Superwomen \o/ Thank you so much for your amazing work! https://t.co/qYfjnKfIHK,5,en,,"Berlin, Germany",0,"Sentiment(polarity=0.6000000000000001, subjectivity=0.9)",positive
DevFestDC WITBragDay DCTech,"Looking for speakers in AI, ML, Cloud and more for upcoming #DevFestDC! New speakers welcome! https://t.co/uVa60xy5JX #WITBragDay #DCTech",17,en,,"Amsterdam, The Netherlands",14,"Sentiment(polarity=0.4681818181818182, subjectivity=0.6772727272727272)",positive
WITBragDay,"This -&gt; #WITBragDay Keep it coming, ladies! https://t.co/EXMNjp15XC",3,en,,"Maribor, Slovenia",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
